"X","Plot_ID","Latitude","Longitude","Elevation","Category7","Category10","AcousticDiversity","AcousticEveness","BioAcoustic","SoundscapeSaturation","EntropyOfVarianceSpectrum","AcousticComplexity","TemporalEntropy","EventsPerSecond","Color","TD_q0_est_Axis1","TD_q1_est_Axis1","TD_q2_est_Axis1","FD_q0_est_Axis1","FD_q1_est_Axis1","FD_q2_est_Axis1","PD_q0_est_Axis1","PD_q1_est_Axis1","PD_q2_est_Axis1"
43,"OG42",0.538493693,-79.17462629,374,"Oldgrowth","F_Old",5.227881122,0.414358335,149.3915319,0.619945708,0.519090491,0.438306554,0.072025721,0.835193452,"darkgreen",0.23073001491625,0.259038100870475,0.260713564009993,0.0401107493071631,0.0446808154174716,0.0515662737749424,0.225755578267008,0.0939973362138299,0.156346638890751
39,"OG38",0.513161989,-79.19323403,535,"Oldgrowth","F_Old",5.304938353,0.362065888,154.276822,0.77902803,0.4837593,0.446315893,0.092894711,1.177083333,"darkgreen",0.222829004945611,0.258645212138012,0.292006500380119,0.0262096151799937,0.038590940398844,0.0440101474443009,0.169824235730123,0.0949268778057366,0.230834652569652
41,"OG40",0.527762929,-79.1723843,531,"Oldgrowth","F_Old",5.156335586,0.458524232,166.4813854,0.577218192,0.501852987,0.446479064,0.169636285,0.866356647,"darkgreen",0.395375690693703,0.35963795444093,0.379663103121358,0.0765910991614472,0.0551752924882718,0.0738690850433036,0.369290628759923,0.0248060478190319,0.278298838548533
46,"OG45",0.477782981,-79.20370404,362,"Oldgrowth","F_Old",5.298702873,0.373659561,135.7379173,0.767057873,0.475339904,0.443354351,0.058915975,0.832567584,"darkgreen",0.295553231857244,0.304836812369519,0.295906256378329,0.0358431284152732,0.0458402854518854,0.0499067787872566,0.242614161943326,0.0888582261725273,0.229923519457535
49,"OG48",0.531208981,-79.14474397,299,"Oldgrowth","F_Old",5.275542023,0.390609265,146.1718517,0.713017055,0.565418614,0.43219107,0.048228408,0.681358507,"darkgreen",0.28496037332382,0.315587738423467,0.323826485251489,0.0692378417214196,0.0487804138800381,0.0567871144630704,0.269121712670168,0.0891424915034859,0.205365038755057
38,"OG37",0.498206494,-79.1791925,550,"Oldgrowth","F_Old",5.296239611,0.366910279,132.5352528,0.710800898,0.445898204,0.448714499,0.15132733,0.677675471,"darkgreen",0.386050215664122,0.3614068158341,0.398443321336459,0.0748083105841364,0.0613028387555048,0.0822330148899859,0.375455682992352,0.0735667604758985,0.219360658153116
37,"OG11_old",0.488081,-79.218927,514,"Oldgrowth","F_Old",5.259063104,0.396016643,157.421359,0.729945592,0.387105439,0.462085818,0.119718325,0.958736359,"darkgreen",0.352904225895021,0.368696712639418,0.357799178944954,0.0580354405325112,0.0720318679642119,0.0822427606920368,0.247892523316284,0.0541036002693782,0.287315848414583
48,"OG47",0.483218981,-79.21519504,450,"Oldgrowth","F_Old",5.270878795,0.388267886,92.95323134,0.689740862,0.456037179,0.436519237,0.052235332,0.617447917,"darkgreen",0.292411473971871,0.317931497565838,0.35293013095813,0.054548345844784,0.0657976582381499,0.0771644751541862,0.22213340360034,0.105788445065047,0.198128786283716
45,"OG44",0.474365344,-79.19811012,339,"Oldgrowth","F_Old",5.243415204,0.406287283,356.2961888,0.848234631,0.513064355,0.435052334,0.043621987,0.869391741,"darkgreen",0.183612359904484,0.232168742756104,0.272247711724058,0.0119702051966504,0.0288243277518197,0.0424912528688743,0.0860278880027161,0.159683150397105,0.113641878521216
50,"OG49",0.531383995,-79.14797897,310,"Oldgrowth","F_Old",5.245368854,0.407784749,340.3765362,0.822896322,0.469989514,0.427736499,0.042618525,0.620588418,"darkgreen",0.138529203455774,0.21507858048243,0.262776917382537,0.0231855239819476,0.0338399121769117,0.0495356662056299,0.104843743131542,0.139701508185551,0.130714437692163
40,"OG39",0.521560907,-79.19537184,576,"Oldgrowth","F_Old",5.280976406,0.37602642,504.3141204,0.874036516,0.50018237,0.439897777,0.076780754,1.110267857,"darkgreen",0.246581282699414,0.247492568336411,0.282082585064801,0.0395306376663904,0.0393043468061993,0.0394067062124604,0.187439950652756,0.0817934286153434,0.197482959725125
81,"PA54",0.53693,-79.18835,207,"Pasture","F_Past",5.2011244,0.441549868,205.2929995,0.649306524,0.371340712,0.469940536,0.118025672,1.067801339,"yellow",-0.24009289345939,-0.322325136948065,-0.382267042919455,-0.0496130383220868,-0.0656348595054363,-0.0924299108173843,-0.235489335185017,-0.151492027705784,-0.251978338042774
77,"APN1",0.557148,-79.183566,128,"Pasture","F_Past",5.211031432,0.433954051,229.8510095,0.709738595,0.405982081,0.47026721,0.102965217,1.385432168,"yellow",-0.230898381459402,-0.346197454646346,-0.402873352906942,-0.0752266090155403,-0.104209708240469,-0.136805374240098,-0.16857632674138,-0.17314694857975,-0.284314014157461
85,"PA58",0.543056,-79.153322,243,"Pasture","F_Past",5.139171504,0.471175208,153.7126313,0.530861991,0.410564912,0.450750342,0.140691198,0.834920635,"yellow",-0.215757268991129,-0.237428183807665,-0.253549624055269,-0.0476357300074497,-0.05143069273682,-0.0728771298094112,-0.182108067005395,-0.0994881283692616,-0.179230168375634
79,"APW2",0.557169,-79.183546,128,"Pasture","F_Past",5.200398337,0.443247355,124.9219099,0.582747686,0.359663212,0.437123723,0.139184631,0.738414559,"yellow",-0.0608225157677947,-0.0988971448350314,-0.114532964979211,-0.00598595618394046,-0.0208776863726508,-0.0366458044954188,-0.0643508101842056,-0.0281878843380086,-0.0958637797190878
82,"PA55",0.497629149,-79.22451722,350,"Pasture","F_Past",5.287517393,0.379253477,489.0571614,0.888916016,0.426194605,0.440595985,0.10590052,1.23125,"yellow",-0.027799723510787,-0.080172489822137,-0.0674229708436137,-0.0235728178481995,-0.0257898994077242,-0.0325086932778388,0.000800916975218848,0.0507147683703532,-0.0138545147634195
84,"PA57",0.511013,-79.20914,375,"Pasture","F_Past",5.276967531,0.387976899,136.2558721,0.698115758,0.399126502,0.449686818,0.068223331,1.545045883,"yellow",-0.0563838183869951,-0.148054674363865,-0.202993071206771,-0.0216173703587332,-0.0416422037256634,-0.0621266800660378,-0.0648427669781933,-0.0379944404819503,-0.146637584226487
58,"PR24",0.52084065,-79.21367372,381,"P_Reg_I","F_PReg1",5.193515442,0.434180245,149.5525449,0.707151867,0.51601214,0.441593359,0.039055222,0.808851066,"greenyellow",-0.000330321329912236,0.0233805354885106,0.00143144036452007,-0.00834212281658283,0.00934855283934243,0.0066532097493807,-0.0566564598986741,0.0109245177971729,0.0256150340174327
54,"PR19",0.552738821,-79.17480114,177,"P_Reg_I","F_PReg1",5.187240595,0.438864854,127.8139602,0.507282075,0.394380832,0.434525724,0.089653323,0.269763765,"greenyellow",0.0542609218254958,0.0315861372693938,0.0236324043488796,0.00336588815613153,0.00280951147659568,0.000379944054955946,0.0342831704503499,0.090982464288314,0.0136114928759204
56,"PR22",0.509381583,-79.20450795,400,"P_Reg_I","F_PReg1",5.150851992,0.457745546,168.1071082,0.567390079,0.468727032,0.442501864,0.069467666,0.623728919,"greenyellow",-0.067458089935065,-0.0791090996367886,-0.109767193791822,-0.00857845046255315,-0.0144144569399555,-0.0284784686376468,-0.0877480041143786,0.00125728057609889,-0.0904202639843169
61,"PR29",0.472908653,-79.23061581,173,"P_Reg_I","F_PReg1",5.139601611,0.473355832,482.6459705,0.725684533,0.421475668,0.434427527,0.078625736,1.1746461,"greenyellow",-0.0652023582528411,-0.0752094533262107,-0.0947131124332683,-0.0225502292675214,-0.0188033748055333,-0.020631040960893,-0.0505284386150032,0.0273533914921126,-0.0543775678506688
62,"PR30",0.475033466,-79.22911587,219,"P_Reg_I","F_PReg1",5.119048347,0.486464676,496.1370365,0.73723348,0.540498385,0.443373116,0.063958094,1.365423487,"greenyellow",0.0954676184117259,0.0873774948995062,0.0791397091096487,0.0128036774270959,0.00605058503179725,-0.00463705614079023,0.0867983928502049,0.0893930372899473,0.0158292628841394
63,"PR33",0.489268117,-79.22841179,311,"P_Reg_I","F_PReg1",5.2342496,0.400227812,418.6152372,0.780372033,0.40156259,0.459756756,0.081072234,1.37436899,"greenyellow",-0.0283328274743808,-0.0736882139158902,-0.108494034081636,-0.0359444175572746,-0.019298920649455,-0.0296609644198026,-0.105623646280536,-0.029265733013295,-0.0690871196620477
55,"PR20",0.496644,-79.171518,540,"P_Reg_I","F_PReg1",5.277312465,0.381122485,487.1471181,0.871879941,0.482827111,0.462957283,0.080499469,1.441734871,"greenyellow",-0.226968503903762,-0.246968796264042,-0.288553960582544,-0.0328314972278008,-0.0638194720161133,-0.0883260073555882,-0.0950110225406661,-0.13077816190267,-0.168207154200006
68,"PR27",0.46173,-79.20934,214,"P_Reg_II","F_PReg2",5.185223319,0.439204894,130.7973412,0.593232654,0.444268884,0.440122062,0.087934613,0.558066716,"chartreuse3",0.0815028831420266,0.0836652994215012,0.0698716390286852,0.0157826119913085,0.0134326246777962,0.00470676390100738,0.0468871667318331,0.140382302166058,0.0225198219110557
65,"PR21",0.508066043,-79.18989812,560,"P_Reg_II","F_PReg2",5.310674655,0.35758604,170.6067453,0.805106027,0.472383114,0.459464909,0.090557471,1.011728051,"chartreuse3",0.101256267092933,0.12872764239511,0.183244198096657,0.00848999171498951,0.0246820456454654,0.0356424839945245,0.103249804822197,0.157154959779711,0.165590407368353
69,"PR31",0.479071783,-79.21007127,316,"P_Reg_II","F_PReg2",5.282917291,0.380057292,107.8837022,0.700872512,0.48310586,0.435325875,0.053195171,0.764366319,"chartreuse3",0.0797110826134636,0.102441348816376,0.131088881607487,0.0276070830197198,0.0264081430962758,0.03764882004514,0.0965434641227678,0.097018012783887,0.0807699875190014
71,"PR34",0.49351112,-79.13792672,615,"P_Reg_II","F_PReg2",5.254484936,0.389312054,405.5947092,0.876437233,0.412576848,0.455890945,0.061061988,0.785205853,"chartreuse3",0.17825982232713,0.226615748798698,0.291982516444666,0.0300256052085099,0.0432744266094894,0.055417071242272,0.26205571641748,0.00802225684388629,0.224449886514868
67,"PR26",0.526453592,-79.20466318,325,"P_Reg_II","F_PReg2",5.265563665,0.39454812,143.8500584,0.736769903,0.422161729,0.435901848,0.057471947,0.476196677,"chartreuse3",0.127122521291233,0.116691193677592,0.0969452267650563,0.0425626319809156,0.0190218496237368,0.0123480484695966,0.123973655473483,0.0877333007693243,0.130089630768687
